label,pattern,replace,type
part_term,nektar diski,nectar disk,flower_part
part_term,disco de néctar,nectar disk,flower_part
part_term,nectar disks,nectar disk,flower_part
part_term,disques de nectar,nectar disk,flower_part
part_term,nectar disks,nectar disk,flower_part
part_term,discos de néctar,nectar disk,flower_part
part_term,Nektarscheiben,nectar disk,flower_part
part_term,nektar diskleri,nectar disk,flower_part
part_term,discos de néctar,nectar disk,flower_part
part_term,nectar guide,nectar guide,flower_part
part_term,guide du nectar,nectar guide,flower_part
part_term,nectar dux,nectar guide,flower_part
part_term,guía de néctar,nectar guide,flower_part
part_term,Nektarführer,nectar guide,flower_part
part_term,nektar rehberi,nectar guide,flower_part
part_term,guia de néctar,nectar guide,flower_part
part_term,nectar guides,nectar guide,flower_part
part_term,guides de nectar,nectar guide,flower_part
part_term,nectare ducibus,nectar guide,flower_part
part_term,guías de néctar,nectar guide,flower_part
part_term,Nektarführer,nectar guide,flower_part
part_term,nektar kılavuzları,nectar guide,flower_part
part_term,guias de néctar,nectar guide,flower_part
part_term,nectaries,nectary,flower_part
part_term,nectaires,nectary,flower_part
part_term,nectaries,nectary,flower_part
part_term,nectarios,nectary,flower_part
part_term,Nektarien,nectary,flower_part
part_term,nektarlar,nectary,flower_part
part_term,nectários,nectary,flower_part
part_term,nectary,nectary,flower_part
part_term,nectaire,nectary,flower_part
part_term,nectary,nectary,flower_part
part_term,nectario,nectary,flower_part
part_term,Nektar,nectary,flower_part
part_term,nektar,nectary,flower_part
part_term,nectário,nectary,flower_part
part_term,non-flowering branch,branch,plant_part
part_term,branche non fleurie,branch,plant_part
part_term,non-florens ramus,branch,plant_part
part_term,rama sin flores,branch,plant_part
part_term,nicht blühender Zweig,branch,plant_part
part_term,çiçeksiz dal,branch,plant_part
part_term,ramo sem flor,branch,plant_part
part_term,non-flowering branches,branch,plant_part
part_term,branches non fleuries,branch,plant_part
part_term,ramis non-floris,branch,plant_part
part_term,ramas sin flores,branch,plant_part
part_term,nicht blühende Zweige,branch,plant_part
part_term,çiçeksiz dallar,branch,plant_part
part_term,ramos sem flor,branch,plant_part
part_term,non-flowering stem,stem,plant_part
part_term,tige non fleurie,stem,plant_part
part_term,caule non-floris,stem,plant_part
part_term,tallo sin flores,stem,plant_part
part_term,nicht blühender Stängel,stem,plant_part
part_term,çiçekli olmayan sap,stem,plant_part
part_term,caule sem floração,stem,plant_part
part_term,non-flowering stems,stem,plant_part
part_term,tiges non fleuries,stem,plant_part
part_term,caulibus non-floris,stem,plant_part
part_term,tallos sin flores,stem,plant_part
part_term,nicht blühende Stängel,stem,plant_part
part_term,çiçekli olmayan saplar,stem,plant_part
part_term,caules sem floração,stem,plant_part
part_term,ovaries,ovary,female_flower_part
part_term,les ovaires,ovary,female_flower_part
part_term,ovaria,ovary,female_flower_part
part_term,ovarios,ovary,female_flower_part
part_term,Eierstöcke,ovary,female_flower_part
part_term,yumurtalıklar,ovary,female_flower_part
part_term,ovários,ovary,female_flower_part
part_term,ovary,ovary,female_flower_part
part_term,ovaire,ovary,female_flower_part
part_term,ovarium,ovary,female_flower_part
part_term,ovario,ovary,female_flower_part
part_term,Eierstock,ovary,female_flower_part
part_term,yumurtalık,ovary,female_flower_part
part_term,ovário,ovary,female_flower_part
part_term,ovule,ovary,female_flower_part
part_term,óvulo,ovary,female_flower_part
part_term,Samenanlage,ovary,female_flower_part
part_term,yumurtalık,ovary,female_flower_part
part_term,óvulo,ovary,female_flower_part
part_term,ovules,ovary,female_flower_part
part_term,ovule,ovary,female_flower_part
part_term,ovules,ovary,female_flower_part
part_term,óvulos,ovary,female_flower_part
part_term,Eizellen,ovary,female_flower_part
part_term,yumurtalıklar,ovary,female_flower_part
part_term,óvulos,ovary,female_flower_part
part_term,pachycaul,,plant_part
part_term,paquicaul,,plant_part
part_term,panicle,panicle,inflorescence
part_term,panicule,panicle,inflorescence
part_term,panicula,panicle,inflorescence
part_term,panícula,panicle,inflorescence
part_term,Rispe,panicle,inflorescence
part_term,salkım,panicle,inflorescence
part_term,panícula,panicle,inflorescence
part_term,panicles,panicle,inflorescence
part_term,panicules,panicle,inflorescence
part_term,paniculae,panicle,inflorescence
part_term,panículas,panicle,inflorescence
part_term,Rispen,panicle,inflorescence
part_term,salkımlar,panicle,inflorescence
part_term,panículas,panicle,inflorescence
part_term,paraphyllidia,paraphyllidia,plant_part
part_term,paraphyllidie,paraphyllidia,plant_part
part_term,paraphyllidia,paraphyllidia,plant_part
part_term,parafilidia,paraphyllidia,plant_part
part_term,Paraphyllidien,paraphyllidia,plant_part
part_term,parafillidia,paraphyllidia,plant_part
part_term,parafilídia,paraphyllidia,plant_part
part_term,pedicel,pedicel,flower_part
part_term,pédicelle,pedicel,flower_part
part_term,pedicello,pedicel,flower_part
part_term,pedicelo,pedicel,flower_part
part_term,Stiel,pedicel,flower_part
part_term,sapçık,pedicel,flower_part
part_term,pedicelo,pedicel,flower_part
part_term,pedicels,pedicel,flower_part
part_term,pédicelles,pedicel,flower_part
part_term,pedicellis,pedicel,flower_part
part_term,pedicelos,pedicel,flower_part
part_term,Stiele,pedicel,flower_part
part_term,çiçek sapları,pedicel,flower_part
part_term,pedicelos,pedicel,flower_part
part_term,peduncle,peduncle,flower_part
part_term,pédoncule,peduncle,flower_part
part_term,pedunculus,peduncle,flower_part
part_term,pedúnculo,peduncle,flower_part
part_term,Stiel,peduncle,flower_part
part_term,çiçek sapı,peduncle,flower_part
part_term,pedúnculo,peduncle,flower_part
part_term,peduncles,peduncle,flower_part
part_term,pédoncules,peduncle,flower_part
part_term,pedunculis,peduncle,flower_part
part_term,pedúnculos,peduncle,flower_part
part_term,Stiele,peduncle,flower_part
part_term,çiçek sapları,peduncle,flower_part
part_term,pedúnculos,peduncle,flower_part
part_term,perianth,perianth,flower_part
part_term,périanthe,perianth,flower_part
part_term,perianthium,perianth,flower_part
part_term,periantio,perianth,flower_part
part_term,Blütenhülle,perianth,flower_part
part_term,periant,perianth,flower_part
part_term,perianto,perianth,flower_part
part_term,pericarp,pericarp,fruit_part
part_term,péricarpe,pericarp,fruit_part
part_term,pericarpium,pericarp,fruit_part
part_term,pericarpio,pericarp,fruit_part
part_term,Perikarp,pericarp,fruit_part
part_term,perikarp,pericarp,fruit_part
part_term,pericarpo,pericarp,fruit_part
part_term,perigonium,perianth,leaf_part
part_term,périgone,perianth,leaf_part
part_term,perigonium,perianth,leaf_part
part_term,perigonio,perianth,leaf_part
part_term,Perigonium,perianth,leaf_part
part_term,perigonium,perianth,leaf_part
part_term,perigônio,perianth,leaf_part
part_term,petal,petal,flower_part
part_term,pétale,petal,flower_part
part_term,petal,petal,flower_part
part_term,pétalo,petal,flower_part
part_term,Blütenblatt,petal,flower_part
part_term,Yaprak,petal,flower_part
part_term,pétala,petal,flower_part
part_term,petals,petal,flower_part
part_term,pétales,petal,flower_part
part_term,petala,petal,flower_part
part_term,pétalos,petal,flower_part
part_term,Blütenblätter,petal,flower_part
part_term,Yapraklar,petal,flower_part
part_term,pétalas,petal,flower_part
part_term,petiole blade,petiole,leaf_part
part_term,limbe du pétiole,petiole,leaf_part
part_term,petiolus lamina,petiole,leaf_part
part_term,hoja pecíolo,petiole,leaf_part
part_term,Blattstiel,petiole,leaf_part
part_term,yaprak sapı bıçağı,petiole,leaf_part
part_term,lâmina de pecíolo,petiole,leaf_part
part_term,petiole blades,petiole,leaf_part
part_term,lames du pétiole,petiole,leaf_part
part_term,petiolus laminae,petiole,leaf_part
part_term,láminas del pecíolo,petiole,leaf_part
part_term,Blattstiele,petiole,leaf_part
part_term,yaprak sapı bıçakları,petiole,leaf_part
part_term,lâminas de pecíolo,petiole,leaf_part
part_term,petiole,petiole,leaf_part
part_term,pétiole,petiole,leaf_part
part_term,petiolus,petiole,leaf_part
part_term,pecíolo,petiole,leaf_part
part_term,Blattstiel,petiole,leaf_part
part_term,yaprak sapı,petiole,leaf_part
part_term,pecíolo,petiole,leaf_part
part_term,petioles,petiole,leaf_part
part_term,pétioles,petiole,leaf_part
part_term,petiolis,petiole,leaf_part
part_term,pecíolos,petiole,leaf_part
part_term,Blattstiele,petiole,leaf_part
part_term,yaprak sapları,petiole,leaf_part
part_term,pecíolos,petiole,leaf_part
part_term,petiolule,petiolule,leaf_part
part_term,pétiolule,petiolule,leaf_part
part_term,petiolus,petiolule,leaf_part
part_term,pecíolo,petiolule,leaf_part
part_term,Blattstiel,petiolule,leaf_part
part_term,yaprak sapı,petiolule,leaf_part
part_term,pecíolo,petiolule,leaf_part
part_term,petiolules,petiolule,leaf_part
part_term,pétiolules,petiolule,leaf_part
part_term,petiolulae,petiolule,leaf_part
part_term,peciolulos,petiolule,leaf_part
part_term,Blattstiele,petiolule,leaf_part
part_term,yaprak sapları,petiolule,leaf_part
part_term,pecíolos,petiolule,leaf_part
part_term,phyllode,phyllode,leaf_part
part_term,filodio,phyllode,leaf_part
part_term,Phyllode,phyllode,leaf_part
part_term,filod,phyllode,leaf_part
part_term,filódio,phyllode,leaf_part
part_term,phyllodes,phyllode,leaf_part
part_term,filodes,phyllode,leaf_part
part_term,Phylloden,phyllode,leaf_part
part_term,filodlar,phyllode,leaf_part
part_term,filódios,phyllode,leaf_part
part_term,pinna,pinna,leaf_part
part_term,pavillon,pinna,leaf_part
part_term,pinna,pinna,leaf_part
part_term,pabellón de la oreja,pinna,leaf_part
part_term,Ohrmuschel,pinna,leaf_part
part_term,kulak kepçesi,pinna,leaf_part
part_term,pinna,pinna,leaf_part
part_term,pinna-rachis,pinna-rachis,plant_part
part_term,pavillon du rachis,pinna-rachis,plant_part
part_term,pinna-rachis,pinna-rachis,plant_part
part_term,pinna-raquis,pinna-rachis,plant_part
part_term,Ohrmuschel,pinna-rachis,plant_part
part_term,pinna-rachis,pinna-rachis,plant_part
part_term,pinna-ráquis,pinna-rachis,plant_part
part_term,pinna-rachises,pinna-rachis,plant_part
part_term,pinna-rachis,pinna-rachis,plant_part
part_term,pinna-rachises,pinna-rachis,plant_part
part_term,pinna-raquis,pinna-rachis,plant_part
part_term,Ohrmuscheln,pinna-rachis,plant_part
part_term,pinna-rachises,pinna-rachis,plant_part
part_term,pinna-rachis,pinna-rachis,plant_part
part_term,pinnae,pinnae,leaf_part
part_term,pennes,pinnae,leaf_part
part_term,pinnae,pinnae,leaf_part
part_term,pinnas,pinnae,leaf_part
part_term,Ohrmuscheln,pinnae,leaf_part
part_term,kulak kepçesi,pinnae,leaf_part
part_term,pinas,pinnae,leaf_part
part_term,pinnule,pinnule,leaf_part
part_term,pínula,pinnule,leaf_part
part_term,Blättchen,pinnule,leaf_part
part_term,pinnule,pinnule,leaf_part
part_term,pínula,pinnule,leaf_part
part_term,pinnules,pinnule,leaf_part
part_term,pinnulis,pinnule,leaf_part
part_term,pínulas,pinnule,leaf_part
part_term,Blättchen,pinnule,leaf_part
part_term,pinnüller,pinnule,leaf_part
part_term,pínulas,pinnule,leaf_part
part_term,pistil,pistil,female_flower_part
part_term,pistillum,pistil,female_flower_part
part_term,pistilo,pistil,female_flower_part
part_term,Stempel,pistil,female_flower_part
part_term,pistil,pistil,female_flower_part
part_term,pistilo,pistil,female_flower_part
part_term,pistillode,pistil,female_flower_part
part_term,pistolet,pistil,female_flower_part
part_term,pistillode,pistil,female_flower_part
part_term,pistillodo,pistil,female_flower_part
part_term,pistillode,pistil,female_flower_part
part_term,pistilod,pistil,female_flower_part
part_term,pistilódio,pistil,female_flower_part
part_term,pistillodes,pistil,female_flower_part
part_term,pistolets,pistil,female_flower_part
part_term,pistillodes,pistil,female_flower_part
part_term,pistillodos,pistil,female_flower_part
part_term,Pistilloden,pistil,female_flower_part
part_term,pistillodlar,pistil,female_flower_part
part_term,pistilódios,pistil,female_flower_part
part_term,pistils,carpel,female_flower_part
part_term,pistillis,carpel,female_flower_part
part_term,pistilos,carpel,female_flower_part
part_term,Stempel,carpel,female_flower_part
part_term,pistiller,carpel,female_flower_part
part_term,pistilos,carpel,female_flower_part
part_term,pith,pith,plant_part
part_term,moelle,pith,plant_part
part_term,pith,pith,plant_part
part_term,médula,pith,plant_part
part_term,Mark,pith,plant_part
part_term,öz,pith,plant_part
part_term,medula,pith,plant_part
part_term,placenta,placenta,female_flower_part
part_term,Plazenta,placenta,female_flower_part
part_term,plasenta,placenta,female_flower_part
part_term,placenta,placenta,female_flower_part
part_term,plant,plant,plant_part
part_term,usine,plant,plant_part
part_term,plant,plant,plant_part
part_term,planta,plant,plant_part
part_term,Anlage,plant,plant_part
part_term,bitki,plant,plant_part
part_term,plantar,plant,plant_part
part_term,plants,plant,plant_part
part_term,plantes,plant,plant_part
part_term,plantis,plant,plant_part
part_term,plantas,plant,plant_part
part_term,Pflanzen,plant,plant_part
part_term,bitkiler,plant,plant_part
part_term,plantas,plant,plant_part
part_term,pleurogram,pleurogram,fruit_part
part_term,pleurogramme,pleurogram,fruit_part
part_term,pleurogram,pleurogram,fruit_part
part_term,pleurograma,pleurogram,fruit_part
part_term,Pleurogramm,pleurogram,fruit_part
part_term,plörogram,pleurogram,fruit_part
part_term,pleurograma,pleurogram,fruit_part
part_term,pollen sac,pollen sac,male_flower_part
part_term,sac pollinique,pollen sac,male_flower_part
part_term,pollinis sac,pollen sac,male_flower_part
part_term,saco polínico,pollen sac,male_flower_part
part_term,Pollensack,pollen sac,male_flower_part
part_term,polen kesesi,pollen sac,male_flower_part
part_term,saco polínico,pollen sac,male_flower_part
part_term,pollen sacs,pollen sac,male_flower_part
part_term,sacs à pollen,pollen sac,male_flower_part
part_term,pollinis sacci,pollen sac,male_flower_part
part_term,sacos de polen,pollen sac,male_flower_part
part_term,Pollensäcke,pollen sac,male_flower_part
part_term,polen keseleri,pollen sac,male_flower_part
part_term,sacos polínicos,pollen sac,male_flower_part
part_term,pollen,pollen,male_flower_part
part_term,pollinis,pollen,male_flower_part
part_term,polen,pollen,male_flower_part
part_term,Pollen,pollen,male_flower_part
part_term,polen,pollen,male_flower_part
part_term,pólen,pollen,male_flower_part
part_term,poricidal,poricidal,male_flower_part
part_term,poricide,poricidal,male_flower_part
part_term,poricidal,poricidal,male_flower_part
part_term,poricida,poricidal,male_flower_part
part_term,porizid,poricidal,male_flower_part
part_term,domuz öldürücü,poricidal,male_flower_part
part_term,poricida,poricidal,male_flower_part
part_term,pseudoraceme,pseudoraceme,inflorescence
part_term,pseudoracème,pseudoraceme,inflorescence
part_term,pseudoraceme,pseudoraceme,inflorescence
part_term,pseudoracema,pseudoraceme,inflorescence
part_term,Pseudoracem,pseudoraceme,inflorescence
part_term,sahte rasem,pseudoraceme,inflorescence
part_term,pseudoracema,pseudoraceme,inflorescence
part_term,pseudoracemes,pseudoraceme,inflorescence
part_term,pseudoracèmes,pseudoraceme,inflorescence
part_term,pseudoracemes,pseudoraceme,inflorescence
part_term,pseudoracimos,pseudoraceme,inflorescence
part_term,Pseudoraceme,pseudoraceme,inflorescence
part_term,sahte ırklar,pseudoraceme,inflorescence
part_term,pseudoracemas,pseudoraceme,inflorescence
part_term,pulvini,pulvini,leaf_part
part_term,Pulvini,pulvini,leaf_part
part_term,pulvini,pulvini,leaf_part
part_term,Pulvini,pulvini,leaf_part
part_term,pulvini,pulvini,leaf_part
part_term,pulvinule,pulvinule,leaf_part
part_term,pulvinulus,pulvinule,leaf_part
part_term,pulvinula,pulvinule,leaf_part
part_term,Pulvinule,pulvinule,leaf_part
part_term,pulvinül,pulvinule,leaf_part
part_term,pulvínula,pulvinule,leaf_part
part_term,pulvinules,pulvinule,leaf_part
part_term,pulvinulae,pulvinule,leaf_part
part_term,pulvinulas,pulvinule,leaf_part
part_term,Pulvinules,pulvinule,leaf_part
part_term,pulvinüller,pulvinule,leaf_part
part_term,pulvínulas,pulvinule,leaf_part
part_term,pulvinus,pulvinus,leaf_part
part_term,pulvino,pulvinus,leaf_part
part_term,Pulvinus,pulvinus,leaf_part
part_term,pulvinus,pulvinus,leaf_part
part_term,pulvino,pulvinus,leaf_part
part_term,pyrena,pyrena,fruit_part
part_term,pyrène,pyrena,fruit_part
part_term,pyrena,pyrena,fruit_part
part_term,pirena,pyrena,fruit_part
part_term,Pyrena,pyrena,fruit_part
part_term,piren,pyrena,fruit_part
part_term,pirena,pyrena,fruit_part
part_term,raceme,raceme,inflorescence
part_term,racème,raceme,inflorescence
part_term,raceme,raceme,inflorescence
part_term,racimo,raceme,inflorescence
part_term,Traube,raceme,inflorescence
part_term,salkım,raceme,inflorescence
part_term,racemo,raceme,inflorescence
part_term,racemes,raceme,inflorescence
part_term,racèmes,raceme,inflorescence
part_term,racemes,raceme,inflorescence
part_term,racimos,raceme,inflorescence
part_term,Trauben,raceme,inflorescence
part_term,salkımlar,raceme,inflorescence
part_term,racemos,raceme,inflorescence
part_term,rachis,rachis,plant_part
part_term,raquis,rachis,plant_part
part_term,Rachis,rachis,plant_part
part_term,rakis,rachis,plant_part
part_term,raque,rachis,plant_part
part_term,receptacle,receptacle,flower_part
part_term,réceptacle,receptacle,flower_part
part_term,receptaculum,receptacle,flower_part
part_term,receptáculo,receptacle,flower_part
part_term,Behälter,receptacle,flower_part
part_term,priz,receptacle,flower_part
part_term,receptáculo,receptacle,flower_part
part_term,replum,replum,fruit_part
part_term,replumer,replum,fruit_part
part_term,replum,replum,fruit_part
part_term,replumar,replum,fruit_part
part_term,replum,replum,fruit_part
part_term,yeniden dolgunluk,replum,fruit_part
part_term,repor,replum,fruit_part
part_term,rhipidium,rhipidium,inflorescence
part_term,rhipidio,rhipidium,inflorescence
part_term,Rhipidium,rhipidium,inflorescence
part_term,rhipidyum,rhipidium,inflorescence
part_term,ripidium,rhipidium,inflorescence
part_term,root,root,plant_part
part_term,racine,root,plant_part
part_term,radix,root,plant_part
part_term,raíz,root,plant_part
part_term,Wurzel,root,plant_part
part_term,kök,root,plant_part
part_term,raiz,root,plant_part
part_term,roots,root,plant_part
part_term,racines,root,plant_part
part_term,radices,root,plant_part
part_term,raíces,root,plant_part
part_term,Wurzeln,root,plant_part
part_term,kökler,root,plant_part
part_term,raízes,root,plant_part
part_term,rootstock,rootstock,plant_part
part_term,porte-greffe,rootstock,plant_part
part_term,caudice,rootstock,plant_part
part_term,rizoma,rootstock,plant_part
part_term,Wurzelstock,rootstock,plant_part
part_term,anaç,rootstock,plant_part
part_term,porta-enxerto,rootstock,plant_part
part_term,rootstocks,rootstock,plant_part
part_term,porte-greffes,rootstock,plant_part
part_term,rootstocks,rootstock,plant_part
part_term,portainjertos,rootstock,plant_part
part_term,Wurzelstöcke,rootstock,plant_part
part_term,anaçlar,rootstock,plant_part
part_term,porta-enxertos,rootstock,plant_part
part_term,runner,runner,plant_part
part_term,coureur,runner,plant_part
part_term,cursor,runner,plant_part
part_term,corredor,runner,plant_part
part_term,Läufer,runner,plant_part
part_term,koşucu,runner,plant_part
part_term,corredor,runner,plant_part
part_term,runners,runner,plant_part
part_term,coureurs,runner,plant_part
part_term,cursores,runner,plant_part
part_term,corredores,runner,plant_part
part_term,Läufer,runner,plant_part
part_term,koşucular,runner,plant_part
part_term,corredores,runner,plant_part
part_term,sarcotesta,sarcotesta,fruit_part
part_term,sarcoteste,sarcotesta,fruit_part
part_term,sarcotesta,sarcotesta,fruit_part
part_term,Sarcotesta,sarcotesta,fruit_part
part_term,sarkotesta,sarcotesta,fruit_part
part_term,sarcotesta,sarcotesta,fruit_part
part_term,sclerotesta,sclerotesta,fruit_part
part_term,sclérotesta,sclerotesta,fruit_part
part_term,sclerotesta,sclerotesta,fruit_part
part_term,esclerotesta,sclerotesta,fruit_part
part_term,Sklerotesta,sclerotesta,fruit_part
part_term,sklerotesta,sclerotesta,fruit_part
part_term,esclerotesta,sclerotesta,fruit_part
part_term,seed,seed,fruit_part
part_term,graine,seed,fruit_part
part_term,semen,seed,fruit_part
part_term,semilla,seed,fruit_part
part_term,Samen,seed,fruit_part
part_term,tohum,seed,fruit_part
part_term,semente,seed,fruit_part
part_term,seed-funicle,seed-funicle,female_flower_part
part_term,funicule à graines,seed-funicle,female_flower_part
part_term,semen-funicula,seed-funicle,female_flower_part
part_term,funículo de semillas,seed-funicle,female_flower_part
part_term,Samen-Standseilbahn,seed-funicle,female_flower_part
part_term,tohum-fünikülü,seed-funicle,female_flower_part
part_term,funículo de sementes,seed-funicle,female_flower_part
part_term,seed-testa,testa,fruit_part
part_term,graine-testa,testa,fruit_part
part_term,semen-testa,testa,fruit_part
part_term,prueba de semilla,testa,fruit_part
part_term,Samentesta,testa,fruit_part
part_term,tohum testi,testa,fruit_part
part_term,semente-testa,testa,fruit_part
part_term,seedpod,seedpod,fruit_part
part_term,gousse,seedpod,fruit_part
part_term,seedpod,seedpod,fruit_part
part_term,vaina,seedpod,fruit_part
part_term,Samenkapsel,seedpod,fruit_part
part_term,tohum kabuğu,seedpod,fruit_part
part_term,vagem,seedpod,fruit_part
part_term,seedpods,seedpod,fruit_part
part_term,gousses,seedpod,fruit_part
part_term,seedpods,seedpod,fruit_part
part_term,vainas,seedpod,fruit_part
part_term,Samenkapseln,seedpod,fruit_part
part_term,tohum kabukları,seedpod,fruit_part
part_term,vagens,seedpod,fruit_part
part_term,seeds,seed,fruit_part
part_term,graines,seed,fruit_part
part_term,seminibus,seed,fruit_part
part_term,semillas,seed,fruit_part
part_term,Samen,seed,fruit_part
part_term,tohumlar,seed,fruit_part
part_term,sementes,seed,fruit_part
part_term,sepal,sepal,flower_part
part_term,sépale,sepal,flower_part
part_term,sepalis,sepal,flower_part
part_term,sépalo,sepal,flower_part
part_term,Kelchblatt,sepal,flower_part
part_term,sepal,sepal,flower_part
part_term,sépala,sepal,flower_part
part_term,sepals,sepal,flower_part
part_term,sépales,sepal,flower_part
part_term,sepala,sepal,flower_part
part_term,sépalos,sepal,flower_part
part_term,Kelchblätter,sepal,flower_part
part_term,çanak yapraklar,sepal,flower_part
part_term,sépalas,sepal,flower_part
part_term,septa,septum,female_flower_part
part_term,septos,septum,female_flower_part
part_term,Septen,septum,female_flower_part
part_term,septa,septum,female_flower_part
part_term,septos,septum,female_flower_part
part_term,septum,septum,female_flower_part
part_term,pulpa,septum,female_flower_part
part_term,Septum,septum,female_flower_part
part_term,septum,septum,female_flower_part
part_term,septo,septum,female_flower_part
part_term,set(ul)ae,set(ul)ae,plant_part
part_term,définir(ul)ae,set(ul)ae,plant_part
part_term,set (ul) ae *,set(ul)ae,plant_part
part_term,conjunto(ul)ae,set(ul)ae,plant_part
part_term,set(ul)ae,set(ul)ae,plant_part
part_term,definir(ul)ae,set(ul)ae,plant_part
part_term,setae,setae,plant_part
part_term,soies,setae,plant_part
part_term,setae,setae,plant_part
part_term,setas,setae,plant_part
part_term,Setae,setae,plant_part
part_term,kıl,setae,plant_part
part_term,cerdas,setae,plant_part
part_term,setulae,setulae,plant_part
part_term,setules,setulae,plant_part
part_term,setulae,setulae,plant_part
part_term,sétulas,setulae,plant_part
part_term,Setulae,setulae,plant_part
part_term,setula,setulae,plant_part
part_term,sétulas,setulae,plant_part
part_term,shade-leaf,leaf,leaf_part
part_term,feuille d'ombre,leaf,leaf_part
part_term,umbra-folium,leaf,leaf_part
part_term,hoja de sombra,leaf,leaf_part
part_term,Schattenblatt,leaf,leaf_part
part_term,gölge yaprağı,leaf,leaf_part
part_term,folha de sombra,leaf,leaf_part
part_term,shade-leaves,leaf,leaf_part
part_term,feuilles d'ombre,leaf,leaf_part
part_term,umbra-folia,leaf,leaf_part
part_term,hojas de sombra,leaf,leaf_part
part_term,Schattenblätter,leaf,leaf_part
part_term,Gölge yaprakları,leaf,leaf_part
part_term,folhas de sombra,leaf,leaf_part
part_term,sheath,sheath,leaf_part
part_term,gaine,sheath,leaf_part
part_term,vagina,sheath,leaf_part
part_term,vaina,sheath,leaf_part
part_term,Mantel,sheath,leaf_part
part_term,kılıf,sheath,leaf_part
part_term,bainha,sheath,leaf_part
part_term,sheaves,sheaves,leaf_part
part_term,gerbes,sheaves,leaf_part
part_term,manipuli,sheaves,leaf_part
part_term,gavillas,sheaves,leaf_part
part_term,Garben,sheaves,leaf_part
part_term,demetler,sheaves,leaf_part
part_term,feixes,sheaves,leaf_part
part_term,shrub,shrub,plant_part
part_term,arbuste,shrub,plant_part
part_term,virgultum,shrub,plant_part
part_term,arbusto,shrub,plant_part
part_term,Strauch,shrub,plant_part
part_term,çalı,shrub,plant_part
part_term,arbusto,shrub,plant_part
part_term,shrubs,shrub,plant_part
part_term,arbustes,shrub,plant_part
part_term,frutices,shrub,plant_part
part_term,arbustos,shrub,plant_part
part_term,Sträucher,shrub,plant_part
part_term,çalılar,shrub,plant_part
part_term,arbustos,shrub,plant_part
part_term,solitary,solitary,inflorescence
part_term,solitaire,solitary,inflorescence
part_term,solitarius,solitary,inflorescence
part_term,solitario,solitary,inflorescence
part_term,einsam,solitary,inflorescence
part_term,yalnız,solitary,inflorescence
part_term,solitário,solitary,inflorescence
part_term,spadix,spadix,inflorescence
part_term,spadice,spadix,inflorescence
part_term,spadix,spadix,inflorescence
part_term,espádice,spadix,inflorescence
part_term,Spadix,spadix,inflorescence
part_term,çiçeklenme,spadix,inflorescence
part_term,espádice,spadix,inflorescence
part_term,spica,spica,inflorescence
part_term,espiga,spica,inflorescence
part_term,spica,spica,inflorescence
part_term,başak,spica,inflorescence
part_term,picante,spica,inflorescence
part_term,spicule,spicule,plant_part
part_term,espícula,spicule,plant_part
part_term,Spicule,spicule,plant_part
part_term,spikül,spicule,plant_part
part_term,espícula,spicule,plant_part
part_term,spicules,spicule,plant_part
part_term,espículas,spicule,plant_part
part_term,Spicules,spicule,plant_part
part_term,spiküller,spicule,plant_part
part_term,espículas,spicule,plant_part
part_term,spike,spike,inflorescence
part_term,pointe,spike,inflorescence
part_term,spiculum,spike,inflorescence
part_term,espiga,spike,inflorescence
part_term,Spitze,spike,inflorescence
part_term,başak,spike,inflorescence
part_term,espinho,spike,inflorescence
part_term,spikes,spikes,inflorescence
part_term,pointes,spikes,inflorescence
part_term,spicis,spikes,inflorescence
part_term,zapatillas con clavos,spikes,inflorescence
part_term,Spikes,spikes,inflorescence
part_term,Sivri uçlar,spikes,inflorescence
part_term,picos,spikes,inflorescence
part_term,stalk,stalk,plant_part
part_term,tige,stalk,plant_part
part_term,stipula,stalk,plant_part
part_term,acechar,stalk,plant_part
part_term,Stengel,stalk,plant_part
part_term,sap,stalk,plant_part
part_term,talo,stalk,plant_part
part_term,stalks,stalk,plant_part
part_term,tiges,stalk,plant_part
part_term,caules,stalk,plant_part
part_term,tallos,stalk,plant_part
part_term,Stiele,stalk,plant_part
part_term,saplar,stalk,plant_part
part_term,talos,stalk,plant_part
part_term,stamen,stamen,male_flower_part
part_term,étamine,stamen,male_flower_part
part_term,stamen,stamen,male_flower_part
part_term,estambre,stamen,male_flower_part
part_term,Staubblatt,stamen,male_flower_part
part_term,ercik,stamen,male_flower_part
part_term,estame,stamen,male_flower_part
part_term,stamens,stamen,male_flower_part
part_term,étamines,stamen,male_flower_part
part_term,stamina,stamen,male_flower_part
part_term,estambres,stamen,male_flower_part
part_term,Staubblätter,stamen,male_flower_part
part_term,erkek organlar,stamen,male_flower_part
part_term,estames,stamen,male_flower_part
part_term,staminode,stamen,male_flower_part
part_term,estaminodo,stamen,male_flower_part
part_term,Staminode,stamen,male_flower_part
part_term,staminod,stamen,male_flower_part
part_term,estaminódio,stamen,male_flower_part
part_term,staminodes,stamen,male_flower_part
part_term,estaminodios,stamen,male_flower_part
part_term,Staminodien,stamen,male_flower_part
part_term,staminodlar,stamen,male_flower_part
part_term,estaminódios,stamen,male_flower_part
part_term,staminodia,staminodia,male_flower_part
part_term,estaminodios,staminodia,male_flower_part
part_term,Staminodien,staminodia,male_flower_part
part_term,staminodia,staminodia,male_flower_part
part_term,estaminódia,staminodia,male_flower_part
